solo_time,time,duration_time,task-clock,context-switches,cpu-cycles,instructions,page-faults,branch-misses,L1-dcache-load-misses,LLC-load-misses,L1-icache-load-misses,dTLB-load-misses,iTLB-load-misses,benchmark,socket,core_list
35.807,0.050142043,50142043.0,2212.47,435.0,952372014.0,987052580.0,13559.0,394963.0,1458625.0,38594.0,416522.0,339193.0,122716.0,XSBench_custom2,0,"0,2,4,6,8,10,12,14,16,18"
35.807,0.107849662,57707619.0,2356.43,359.0,1514190550.0,1511812589.0,18354.0,300367.0,1559611.0,57225.0,172530.0,468322.0,174487.0,XSBench_custom2,0,"0,2,4,6,8,10,12,14,16,18"
35.807,0.167689755,59840093.0,2396.11,331.0,1562446686.0,1601486569.0,16068.0,686307.0,1960326.0,61221.0,227322.0,493808.0,172528.0,XSBench_custom2,0,"0,2,4,6,8,10,12,14,16,18"
35.807,0.227660193,59970438.0,2408.72,253.0,1058024877.0,1083922465.0,0.0,2748351.0,4151410.0,32190.0,140309.0,275732.0,94224.0,XSBench_custom2,0,"0,2,4,6,8,10,12,14,16,18"
35.807,0.288182738,60522545.0,2409.62,279.0,193843330.0,175655395.0,4.0,2842288.0,4454814.0,27551.0,95493.0,14110.0,3512.0,XSBench_custom2,0,"0,2,4,6,8,10,12,14,16,18"
35.807,0.348147924,59965186.0,2400.91,191.0,186274185.0,173082252.0,0.0,2799402.0,4426539.0,29860.0,181058.0,32608.0,11935.0,XSBench_custom2,0,"0,2,4,6,8,10,12,14,16,18"
35.807,0.408128769,59980845.0,2399.94,400.0,204398128.0,172863956.0,0.0,2794544.0,4413835.0,26849.0,93389.0,14489.0,3974.0,XSBench_custom2,0,"0,2,4,6,8,10,12,14,16,18"
35.807,0.468141298,60012529.0,2399.46,274.0,193322632.0,176529004.0,5.0,2835639.0,4483959.0,26903.0,157177.0,22574.0,9923.0,XSBench_custom2,0,"0,2,4,6,8,10,12,14,16,18"
35.807,0.528129443,59988145.0,2399.52,188.0,186108395.0,173042901.0,0.0,2804913.0,4403734.0,27208.0,87712.0,13773.0,3769.0,XSBench_custom2,0,"0,2,4,6,8,10,12,14,16,18"
35.807,0.588125269,59995826.0,2400.61,239.0,191452127.0,175876188.0,2.0,2838241.0,4459312.0,25592.0,157309.0,23155.0,10536.0,XSBench_custom2,0,"0,2,4,6,8,10,12,14,16,18"
