# started on Mon Jul  7 16:25:31 2025

     1.124243093,1407939285,,cpu-cycles,2098002594,100.00,0.671,GHz
     1.176694121,52451028,ns,duration_time,52451028,100.00,24.988,M/sec
     1.176694121,2099.02,msec,task-clock,2099020199,100.00,41.980,CPUs utilized
     1.176694121,352,,context-switches,2099030302,100.00,167.697,/sec
     1.176694121,1376293188,,cpu-cycles,2099039778,100.00,0.656,GHz
     1.229262603,52568482,ns,duration_time,52568482,100.00,23.658,M/sec
     1.229262603,2222.00,msec,task-clock,2222004929,100.00,44.440,CPUs utilized
     1.229262603,364,,context-switches,2222029722,100.00,163.816,/sec
     1.229262603,1442815069,,cpu-cycles,2222022079,100.00,0.649,GHz
     1.285275629,56013026,ns,duration_time,56013026,100.00,25.330,M/sec
     1.285275629,2211.30,msec,task-clock,2211304073,100.00,44.226,CPUs utilized
     1.285275629,356,,context-switches,2211268998,100.00,160.991,/sec
     1.285275629,1455820379,,cpu-cycles,2211267320,100.00,0.658,GHz
     1.340377023,55101394,ns,duration_time,55101394,100.00,24.508,M/sec
     1.340377023,2248.34,msec,task-clock,2248343519,100.00,44.967,CPUs utilized
     1.340377023,331,,context-switches,2248344423,100.00,147.220,/sec
     1.340377023,1449641990,,cpu-cycles,2248343953,100.00,0.645,GHz
     1.397433645,57056622,ns,duration_time,57056622,100.00,24.619,M/sec
     1.397433645,2317.54,msec,task-clock,2317540701,100.00,46.351,CPUs utilized
     1.397433645,370,,context-switches,2317539593,100.00,159.652,/sec
     1.397433645,1467242383,,cpu-cycles,2317545805,100.00,0.633,GHz
     1.457407855,59974210,ns,duration_time,59974210,100.00,25.840,M/sec
     1.457407855,2320.95,msec,task-clock,2320945353,100.00,46.419,CPUs utilized
     1.457407855,396,,context-switches,2320951656,100.00,170.620,/sec
     1.457407855,1559117663,,cpu-cycles,2320951717,100.00,0.672,GHz
     1.514096398,56688543,ns,duration_time,56688543,100.00,25.555,M/sec
     1.514096398,2218.32,msec,task-clock,2218319094,100.00,44.366,CPUs utilized
     1.514096398,370,,context-switches,2218317822,100.00,166.793,/sec
     1.514096398,1481043600,,cpu-cycles,2218319510,100.00,0.668,GHz
     1.568583583,54487185,ns,duration_time,54487185,100.00,24.996,M/sec
     1.568583583,2179.82,msec,task-clock,2179825105,100.00,43.596,CPUs utilized
     1.568583583,321,,context-switches,2179824757,100.00,147.260,/sec
     1.568583583,1427439539,,cpu-cycles,2179824302,100.00,0.655,GHz
     1.623060301,54476718,ns,duration_time,54476718,100.00,24.982,M/sec
     1.623060301,2180.64,msec,task-clock,2180642549,100.00,43.613,CPUs utilized
     1.623060301,381,,context-switches,2180643727,100.00,174.719,/sec
     1.623060301,1433383963,,cpu-cycles,2180649886,100.00,0.657,GHz
     1.677587084,54526783,ns,duration_time,54526783,100.00,25.006,M/sec
     1.677587084,2180.54,msec,task-clock,2180538459,100.00,43.611,CPUs utilized
     1.677587084,336,,context-switches,2180545787,100.00,154.090,/sec
     1.677587084,1429375361,,cpu-cycles,2180540137,100.00,0.656,GHz
     1.732129168,54542084,ns,duration_time,54542084,100.00,25.008,M/sec
     1.732129168,2180.98,msec,task-clock,2180980785,100.00,43.620,CPUs utilized
     1.732129168,460,,context-switches,2180972736,100.00,210.914,/sec
     1.732129168,1439479261,,cpu-cycles,2180973090,100.00,0.660,GHz
     1.786638521,54509353,ns,duration_time,54509353,100.00,24.994,M/sec
     1.786638521,2180.88,msec,task-clock,2180883078,100.00,43.618,CPUs utilized
     1.786638521,355,,context-switches,2180882945,100.00,162.778,/sec
     1.786638521,1430253147,,cpu-cycles,2180887455,100.00,0.656,GHz
     1.841168221,54529700,ns,duration_time,54529700,100.00,24.972,M/sec
     1.841168221,2183.59,msec,task-clock,2183593093,100.00,43.672,CPUs utilized
     1.841168221,466,,context-switches,2183593525,100.00,213.410,/sec
     1.841168221,1440875352,,cpu-cycles,2183587554,100.00,0.660,GHz
     1.895777291,54609070,ns,duration_time,54609070,100.00,25.235,M/sec
     1.895777291,2164.01,msec,task-clock,2164012013,100.00,43.280,CPUs utilized
     1.895777291,376,,context-switches,2164008392,100.00,173.751,/sec
     1.895777291,1430923806,,cpu-cycles,2164002447,100.00,0.661,GHz
     1.949438895,53661604,ns,duration_time,53661604,100.00,10.304,M/sec
     1.949438895,5207.91,msec,task-clock,5207913822,100.00,104.158,CPUs utilized
     1.949438895,711,,context-switches,5207915897,100.00,136.523,/sec
     1.949438895,2770038014,,cpu-cycles,5207916233,100.00,0.532,GHz
     2.105428139,155989244,ns,duration_time,155989244,100.00,46.532,M/sec
     2.105428139,3352.30,msec,task-clock,3352300400,100.00,67.046,CPUs utilized
     2.105428139,528,,context-switches,3352299362,100.00,157.504,/sec
     2.105428139,2820528969,,cpu-cycles,3352300020,100.00,0.841,GHz
     2.165509513,60081374,ns,duration_time,60081374,100.00,25.863,M/sec
     2.165509513,2323.11,msec,task-clock,2323104166,100.00,46.462,CPUs utilized
     2.165509513,368,,context-switches,2323107552,100.00,158.409,/sec
     2.165509513,1525497193,,cpu-cycles,2323112792,100.00,0.657,GHz
     2.223474702,57965189,ns,duration_time,57965189,100.00,25.833,M/sec
     2.223474702,2243.82,msec,task-clock,2243822845,100.00,44.876,CPUs utilized
     2.223474702,371,,context-switches,2243821610,100.00,165.343,/sec
     2.223474702,1511598275,,cpu-cycles,2243823106,100.00,0.674,GHz
     2.278047559,54572857,ns,duration_time,54572857,100.00,25.008,M/sec
     2.278047559,2182.26,msec,task-clock,2182258364,100.00,43.645,CPUs utilized
     2.278047559,322,,context-switches,2182261660,100.00,147.554,/sec
     2.278047559,1428316710,,cpu-cycles,2182258492,100.00,0.655,GHz
     2.332620528,54572969,ns,duration_time,54572969,100.00,25.006,M/sec
     2.332620528,2182.37,msec,task-clock,2182366306,100.00,43.647,CPUs utilized
     2.332620528,346,,context-switches,2182365574,100.00,158.544,/sec
     2.332620528,1429441344,,cpu-cycles,2182367989,100.00,0.655,GHz
     2.387134429,54513901,ns,duration_time,54513901,100.00,25.028,M/sec
     2.387134429,2178.15,msec,task-clock,2178150002,100.00,43.563,CPUs utilized
     2.387134429,346,,context-switches,2178146889,100.00,158.850,/sec
     2.387134429,1430811034,,cpu-cycles,2178145863,100.00,0.657,GHz
     2.441533513,54399084,ns,duration_time,54399084,100.00,24.887,M/sec
     2.441533513,2185.83,msec,task-clock,2185824531,100.00,43.717,CPUs utilized
     2.441533513,359,,context-switches,2185828207,100.00,164.240,/sec
     2.441533513,1428335870,,cpu-cycles,2185830995,100.00,0.653,GHz
     2.496647787,55114274,ns,duration_time,55114274,100.00,25.177,M/sec
     2.496647787,2189.09,msec,task-clock,2189088251,100.00,43.782,CPUs utilized
     2.496647787,343,,context-switches,2189088318,100.00,156.686,/sec
     2.496647787,1453585131,,cpu-cycles,2189096158,100.00,0.664,GHz
     2.550835567,54187780,ns,duration_time,54187780,100.00,24.876,M/sec
     2.550835567,2178.36,msec,task-clock,2178359235,100.00,43.567,CPUs utilized
     2.550835567,340,,context-switches,2178356081,100.00,156.081,/sec
     2.550835567,1423691975,,cpu-cycles,2178345178,100.00,0.654,GHz
     2.605764863,54929296,ns,duration_time,54929296,100.00,25.085,M/sec
     2.605764863,2189.70,msec,task-clock,2189700406,100.00,43.794,CPUs utilized
     2.605764863,351,,context-switches,2189702214,100.00,160.296,/sec
     2.605764863,1438542546,,cpu-cycles,2189702136,100.00,0.657,GHz
     2.660036063,54271200,ns,duration_time,54271200,100.00,24.918,M/sec
