# started on Mon Jul  7 16:25:34 2025

     0.050128770,890635517,,instructions,2303337622,100.00,,
     0.050128770,13631,,page-faults,2303299062,100.00,,
     0.050128770,344336,,branch-misses,2303134309,100.00,,
     0.050128770,1744161,,L1-dcache-load-misses,2302986061,100.00,,
     0.111243919,2676902804,,instructions,2550059094,100.00,,
     0.111243919,1140,,page-faults,2550061702,100.00,,
     0.111243919,10240602,,branch-misses,2550060698,100.00,,
     0.111243919,2898564,,L1-dcache-load-misses,2550063789,100.00,,
     0.171666822,2394254573,,instructions,2268026035,100.00,,
     0.171666822,1039,,page-faults,2268021409,100.00,,
     0.171666822,10239688,,branch-misses,2268022031,100.00,,
     0.171666822,2667884,,L1-dcache-load-misses,2268020765,100.00,,
     0.227978080,2367656266,,instructions,2242750890,100.00,,
     0.227978080,1069,,page-faults,2242752091,100.00,,
     0.227978080,10161558,,branch-misses,2242753573,100.00,,
     0.227978080,2658994,,L1-dcache-load-misses,2242752424,100.00,,
     0.284008885,2361402494,,instructions,2243444324,100.00,,
     0.284008885,1023,,page-faults,2243442784,100.00,,
     0.284008885,10147760,,branch-misses,2243442359,100.00,,
     0.284008885,2578912,,L1-dcache-load-misses,2243442461,100.00,,
     0.340113125,2360010371,,instructions,2241413127,100.00,,
     0.340113125,1027,,page-faults,2241413845,100.00,,
     0.340113125,10365959,,branch-misses,2241414063,100.00,,
     0.340113125,2716972,,L1-dcache-load-misses,2241414161,100.00,,
     0.396269460,2371153588,,instructions,2262028991,100.00,,
     0.396269460,1049,,page-faults,2262029346,100.00,,
     0.396269460,10450766,,branch-misses,2262028086,100.00,,
     0.396269460,2683043,,L1-dcache-load-misses,2262029066,100.00,,
     0.452730434,2415724429,,instructions,2298785925,100.00,,
     0.452730434,1776,,page-faults,2298795496,100.00,,
     0.452730434,10671992,,branch-misses,2298795296,100.00,,
     0.452730434,3194308,,L1-dcache-load-misses,2298795128,100.00,,
     0.510411558,2413660604,,instructions,2233298246,100.00,,
     0.510411558,2554,,page-faults,2233287366,100.00,,
     0.510411558,10851710,,branch-misses,2233288035,100.00,,
     0.510411558,3382561,,L1-dcache-load-misses,2233289445,100.00,,
     0.566076270,2354211107,,instructions,2241947361,100.00,,
     0.566076270,1039,,page-faults,2241949152,100.00,,
     0.566076270,10650564,,branch-misses,2241950045,100.00,,
     0.566076270,2781491,,L1-dcache-load-misses,2241948157,100.00,,
     0.621959948,2342873667,,instructions,2233656487,100.00,,
     0.621959948,1025,,page-faults,2233655167,100.00,,
     0.621959948,10617395,,branch-misses,2233653892,100.00,,
     0.621959948,2743451,,L1-dcache-load-misses,2233653833,100.00,,
     0.677754637,2327256651,,instructions,2204832001,100.00,,
     0.677754637,1028,,page-faults,2204832572,100.00,,
     0.677754637,10628892,,branch-misses,2204832969,100.00,,
     0.677754637,2618453,,L1-dcache-load-misses,2204833555,100.00,,
     0.732893916,2323148379,,instructions,2202333374,100.00,,
     0.732893916,1030,,page-faults,2202331422,100.00,,
     0.732893916,10614187,,branch-misses,2202330933,100.00,,
     0.732893916,2587834,,L1-dcache-load-misses,2202329526,100.00,,
     0.787945061,2327239211,,instructions,2204334596,100.00,,
     0.787945061,1050,,page-faults,2204335616,100.00,,
     0.787945061,10644240,,branch-misses,2204336038,100.00,,
     0.787945061,2647399,,L1-dcache-load-misses,2204337340,100.00,,
     0.843044394,2321878686,,instructions,2198770762,100.00,,
     0.843044394,1049,,page-faults,2198772059,100.00,,
     0.843044394,10629347,,branch-misses,2198772064,100.00,,
     0.843044394,2598873,,L1-dcache-load-misses,2198770727,100.00,,
     0.897993353,2345770610,,instructions,2198962939,100.00,,
     0.897993353,1547,,page-faults,2198962056,100.00,,
     0.897993353,10689853,,branch-misses,2198962316,100.00,,
     0.897993353,2982298,,L1-dcache-load-misses,2198963007,100.00,,
     0.952938623,2300669997,,instructions,2166422950,100.00,,
     0.952938623,1028,,page-faults,2166426538,100.00,,
     0.952938623,10614636,,branch-misses,2166425883,100.00,,
     0.952938623,2329975,,L1-dcache-load-misses,2166427625,100.00,,
     1.007277717,2344017786,,instructions,2254607760,100.00,,
     1.007277717,7976,,page-faults,2254604538,100.00,,
     1.007277717,10650016,,branch-misses,2254604304,100.00,,
     1.007277717,2904984,,L1-dcache-load-misses,2254601904,100.00,,
     1.063651580,2420327070,,instructions,2347361810,100.00,,
     1.063651580,7146,,page-faults,2347361309,100.00,,
     1.063651580,10664224,,branch-misses,2347361616,100.00,,
     1.063651580,2847077,,L1-dcache-load-misses,2347362056,100.00,,
     1.122193974,2319324033,,instructions,2193067755,100.00,,
     1.122193974,1026,,page-faults,2193067680,100.00,,
     1.122193974,10614736,,branch-misses,2193069036,100.00,,
     1.122193974,2619662,,L1-dcache-load-misses,2193071393,100.00,,
     1.177030810,2314926994,,instructions,2184520138,100.00,,
     1.177030810,1153,,page-faults,2184519279,100.00,,
     1.177030810,10632149,,branch-misses,2184517864,100.00,,
     1.177030810,2641199,,L1-dcache-load-misses,2184516181,100.00,,
     1.231633248,2313954492,,instructions,2186469554,100.00,,
     1.231633248,1028,,page-faults,2186470823,100.00,,
     1.231633248,10607163,,branch-misses,2186471100,100.00,,
     1.231633248,2571032,,L1-dcache-load-misses,2186470252,100.00,,
     1.286298071,2315217260,,instructions,2188535363,100.00,,
     1.286298071,1022,,page-faults,2188534546,100.00,,
     1.286298071,10614919,,branch-misses,2188534429,100.00,,
     1.286298071,2596185,,L1-dcache-load-misses,2188535682,100.00,,
     1.341011583,2306596965,,instructions,2173161169,100.00,,
     1.341011583,1027,,page-faults,2173160966,100.00,,
     1.341011583,10616122,,branch-misses,2173161412,100.00,,
     1.341011583,2506470,,L1-dcache-load-misses,2173159732,100.00,,
     1.395398711,2315743299,,instructions,2188500146,100.00,,
     1.395398711,1030,,page-faults,2188499542,100.00,,
     1.395398711,10613426,,branch-misses,2188499818,100.00,,
     1.395398711,2672563,,L1-dcache-load-misses,2188500881,100.00,,
     1.450053440,2280775431,,instructions,2133796990,100.00,,
     1.450053440,1024,,page-faults,2133800173,100.00,,
     1.450053440,10567701,,branch-misses,2133799808,100.00,,
     1.450053440,2163479,,L1-dcache-load-misses,2133802100,100.00,,
     1.503609395,2366434497,,instructions,2227362296,100.00,,
     1.503609395,2587,,page-faults,2227356666,100.00,,
     1.503609395,10854410,,branch-misses,2227354725,100.00,,
     1.503609395,3447044,,L1-dcache-load-misses,2227351182,100.00,,
     1.559442279,3364264050,,instructions,3744674253,100.00,,
     1.559442279,2224,,page-faults,3744693027,100.00,,
     1.559442279,15034417,,branch-misses,3744700205,100.00,,
     1.559442279,4081688,,L1-dcache-load-misses,3744706793,100.00,,
     1.665951219,3536258422,,instructions,2753400351,100.00,,
     1.665951219,1026,,page-faults,2753388505,100.00,,
     1.665951219,16776523,,branch-misses,2753383631,100.00,,
     1.665951219,3392843,,L1-dcache-load-misses,2753378685,100.00,,
     1.721857330,4377568727,,instructions,4971697739,100.00,,
     1.721857330,2111,,page-faults,4971696856,100.00,,
     1.721857330,19450090,,branch-misses,4971695682,100.00,,
     1.721857330,5380540,,L1-dcache-load-misses,4971695378,100.00,,
     1.865737435,5643962667,,instructions,5131534879,100.00,,
     1.865737435,2052,,page-faults,5131537201,100.00,,
     1.865737435,25769026,,branch-misses,5131537899,100.00,,
     1.865737435,5862092,,L1-dcache-load-misses,5131537844,100.00,,
     1.990266952,3917516853,,instructions,3002805718,100.00,,
     1.990266952,2045,,page-faults,3002804670,100.00,,
     1.990266952,18322658,,branch-misses,3002805142,100.00,,
     1.990266952,4181499,,L1-dcache-load-misses,3002806263,100.00,,
     2.049497288,2354486000,,instructions,2236951928,100.00,,
     2.049497288,1023,,page-faults,2236947502,100.00,,
     2.049497288,10704236,,branch-misses,2236948357,100.00,,
     2.049497288,3024339,,L1-dcache-load-misses,2236946880,100.00,,
     2.105119125,2314618819,,instructions,2184851877,100.00,,
     2.105119125,1024,,page-faults,2184853085,100.00,,
     2.105119125,10618482,,branch-misses,2184851098,100.00,,
     2.105119125,2606556,,L1-dcache-load-misses,2184851458,100.00,,
     2.159729602,2312282710,,instructions,2183267111,100.00,,
     2.159729602,1022,,page-faults,2183266830,100.00,,
     2.159729602,10600158,,branch-misses,2183269682,100.00,,
     2.159729602,2584295,,L1-dcache-load-misses,2183269541,100.00,,
     2.214303773,2313624208,,instructions,2185933631,100.00,,
     2.214303773,1024,,page-faults,2185933512,100.00,,
     2.214303773,10600007,,branch-misses,2185931605,100.00,,
     2.214303773,2579345,,L1-dcache-load-misses,2185931773,100.00,,
     2.268967623,2308986891,,instructions,2175973238,100.00,,
     2.268967623,1027,,page-faults,2175973079,100.00,,
     2.268967623,10590895,,branch-misses,2175972604,100.00,,
     2.268967623,2505199,,L1-dcache-load-misses,2175971958,100.00,,
     2.323405990,2319337279,,instructions,2193429055,100.00,,
     2.323405990,1023,,page-faults,2193429036,100.00,,
     2.323405990,10604042,,branch-misses,2193430188,100.00,,
     2.323405990,2683336,,L1-dcache-load-misses,2193430868,100.00,,
     2.378182043,2317511949,,instructions,2187889964,100.00,,
     2.378182043,1077,,page-faults,2187888827,100.00,,
     2.378182043,10603195,,branch-misses,2187887265,100.00,,
     2.378182043,2630920,,L1-dcache-load-misses,2187886288,100.00,,
     2.432900400,2314311528,,instructions,2186431152,100.00,,
     2.432900400,1022,,page-faults,2186431855,100.00,,
     2.432900400,10590005,,branch-misses,2186432490,100.00,,
     2.432900400,2561497,,L1-dcache-load-misses,2186434586,100.00,,
     2.487582891,2317678918,,instructions,2188234746,100.00,,
     2.487582891,1022,,page-faults,2188235142,100.00,,
     2.487582891,10595776,,branch-misses,2188235037,100.00,,
     2.487582891,2597998,,L1-dcache-load-misses,2188234724,100.00,,
     2.542280343,2314921345,,instructions,2186734784,100.00,,
     2.542280343,1024,,page-faults,2186734373,100.00,,
     2.542280343,10589668,,branch-misses,2186734749,100.00,,
     2.542280343,2615832,,L1-dcache-load-misses,2186733700,100.00,,
     2.596924140,2318069237,,instructions,2189420759,100.00,,
     2.596924140,1024,,page-faults,2189421180,100.00,,
     2.596924140,10598032,,branch-misses,2189421024,100.00,,
     2.596924140,2605362,,L1-dcache-load-misses,2189421254,100.00,,
     2.651652956,2314841714,,instructions,2186313241,100.00,,
     2.651652956,1023,,page-faults,2186314439,100.00,,
     2.651652956,10578598,,branch-misses,2186314494,100.00,,
     2.651652956,2563386,,L1-dcache-load-misses,2186315635,100.00,,
     2.706335660,2317959790,,instructions,2188702093,100.00,,
     2.706335660,1023,,page-faults,2188702527,100.00,,
     2.706335660,10591286,,branch-misses,2188701823,100.00,,
     2.706335660,2612415,,L1-dcache-load-misses,2188700463,100.00,,
     2.761054702,2301206436,,instructions,2165263161,100.00,,
     2.761054702,1024,,page-faults,2165263560,100.00,,
     2.761054702,10565618,,branch-misses,2165264301,100.00,,
     2.761054702,2367569,,L1-dcache-load-misses,2165266713,100.00,,
     2.815276635,2335694477,,instructions,2215764899,100.00,,
     2.815276635,1022,,page-faults,2215763327,100.00,,
     2.815276635,10623547,,branch-misses,2215763816,100.00,,
     2.815276635,2888191,,L1-dcache-load-misses,2215761765,100.00,,
     2.870552086,2316122861,,instructions,2187730135,100.00,,
     2.870552086,1023,,page-faults,2187729723,100.00,,
     2.870552086,10571734,,branch-misses,2187729669,100.00,,
     2.870552086,2566979,,L1-dcache-load-misses,2187729987,100.00,,
     2.925277726,2319484147,,instructions,2190997827,100.00,,
     2.925277726,1054,,page-faults,2190999763,100.00,,
     2.925277726,10596574,,branch-misses,2190999290,100.00,,
     2.925277726,2671320,,L1-dcache-load-misses,2190999280,100.00,,
     2.980021542,2316032043,,instructions,2188559244,100.00,,
     2.980021542,1023,,page-faults,2188557552,100.00,,
     2.980021542,10572544,,branch-misses,2188558006,100.00,,
     2.980021542,2564517,,L1-dcache-load-misses,2188558490,100.00,,
     3.008139078,811722902,,instructions,1043378591,100.00,,
     3.008139078,1036,,page-faults,1043384468,100.00,,
     3.008139078,2933648,,branch-misses,1043382140,100.00,,
     3.008139078,1698985,,L1-dcache-load-misses,1043379616,100.00,,
