# started on Mon Jul  7 16:25:37 2025

     1.403148270,222386,,LLC-load-misses,2184334302,100.00,,
     1.403148270,100381,,dTLB-load-misses,2184334907,100.00,,
     1.403148270,37064,,iTLB-load-misses,2184333872,100.00,,
     1.457733687,240547,,L1-icache-load-misses,2184022184,100.00,,
     1.457733687,222147,,LLC-load-misses,2184025154,100.00,,
     1.457733687,96942,,dTLB-load-misses,2184025760,100.00,,
     1.457733687,36837,,iTLB-load-misses,2184025940,100.00,,
     1.512331881,252787,,L1-icache-load-misses,2185120512,100.00,,
     1.512331881,222347,,LLC-load-misses,2185126025,100.00,,
     1.512331881,100942,,dTLB-load-misses,2185125557,100.00,,
     1.512331881,38920,,iTLB-load-misses,2185126351,100.00,,
     1.566955733,229574,,L1-icache-load-misses,2182574099,100.00,,
     1.566955733,218733,,LLC-load-misses,2182571939,100.00,,
     1.566955733,97174,,dTLB-load-misses,2182593861,100.00,,
     1.566955733,36447,,iTLB-load-misses,2182603899,100.00,,
     1.621516009,230799,,L1-icache-load-misses,2181879985,100.00,,
     1.621516009,219060,,LLC-load-misses,2181879507,100.00,,
     1.621516009,98809,,dTLB-load-misses,2181859697,100.00,,
     1.621516009,37346,,iTLB-load-misses,2181850641,100.00,,
     1.676046442,248537,,L1-icache-load-misses,2175891037,100.00,,
     1.676046442,219631,,LLC-load-misses,2175890293,100.00,,
     1.676046442,102187,,dTLB-load-misses,2175890810,100.00,,
     1.676046442,40527,,iTLB-load-misses,2175891728,100.00,,
     1.730312244,256227,,L1-icache-load-misses,2186439162,100.00,,
     1.730312244,220316,,LLC-load-misses,2186438595,100.00,,
     1.730312244,100530,,dTLB-load-misses,2186436165,100.00,,
     1.730312244,39796,,iTLB-load-misses,2186432943,100.00,,
     1.785276053,228974,,L1-icache-load-misses,2154098966,100.00,,
     1.785276053,213116,,LLC-load-misses,2154088808,100.00,,
     1.785276053,99149,,dTLB-load-misses,2154090105,100.00,,
     1.785276053,38816,,iTLB-load-misses,2154084820,100.00,,
     1.838152375,213263,,L1-icache-load-misses,2189786450,100.00,,
     1.838152375,219701,,LLC-load-misses,2189794941,100.00,,
     1.838152375,91505,,dTLB-load-misses,2189796539,100.00,,
     1.838152375,30330,,iTLB-load-misses,2189803292,100.00,,
     1.894511860,294620,,L1-icache-load-misses,2243325735,100.00,,
     1.894511860,219154,,LLC-load-misses,2243325895,100.00,,
     1.894511860,119286,,dTLB-load-misses,2243324693,100.00,,
     1.894511860,48662,,iTLB-load-misses,2243326274,100.00,,
     1.949178572,196993,,L1-icache-load-misses,2158309567,100.00,,
     1.949178572,216248,,LLC-load-misses,2158308922,100.00,,
     1.949178572,90447,,dTLB-load-misses,2158308665,100.00,,
     1.949178572,29769,,iTLB-load-misses,2158305793,100.00,,
     2.003756015,226398,,L1-icache-load-misses,2182960967,100.00,,
     2.003756015,216560,,LLC-load-misses,2182960402,100.00,,
     2.003756015,98889,,dTLB-load-misses,2182958183,100.00,,
     2.003756015,37381,,iTLB-load-misses,2182957830,100.00,,
     2.058313875,287235,,L1-icache-load-misses,2183778004,100.00,,
     2.058313875,265766,,LLC-load-misses,2183776925,100.00,,
     2.058313875,119790,,dTLB-load-misses,2183777709,100.00,,
     2.058313875,40715,,iTLB-load-misses,2183777512,100.00,,
     2.112866299,251661,,L1-icache-load-misses,2185569948,100.00,,
     2.112866299,217434,,LLC-load-misses,2185568097,100.00,,
     2.112866299,102112,,dTLB-load-misses,2185567299,100.00,,
     2.112866299,40194,,iTLB-load-misses,2185566866,100.00,,
     2.167552682,208961,,L1-icache-load-misses,2184456758,100.00,,
     2.167552682,214944,,LLC-load-misses,2184461018,100.00,,
     2.167552682,97679,,dTLB-load-misses,2184463219,100.00,,
     2.167552682,35833,,iTLB-load-misses,2184465395,100.00,,
     2.222190728,222447,,L1-icache-load-misses,2184525763,100.00,,
     2.222190728,213446,,LLC-load-misses,2184522486,100.00,,
     2.222190728,99815,,dTLB-load-misses,2184520579,100.00,,
     2.222190728,38307,,iTLB-load-misses,2184518989,100.00,,
     2.276805746,263408,,L1-icache-load-misses,2159106682,100.00,,
     2.276805746,220122,,LLC-load-misses,2159102981,100.00,,
     2.276805746,99601,,dTLB-load-misses,2159098818,100.00,,
     2.276805746,39452,,iTLB-load-misses,2159093742,100.00,,
     2.330219003,192503,,L1-icache-load-misses,2190992463,100.00,,
     2.330219003,223080,,LLC-load-misses,2190997086,100.00,,
     2.330219003,92028,,dTLB-load-misses,2191003589,100.00,,
     2.330219003,31915,,iTLB-load-misses,2191010616,100.00,,
     2.386120184,995194,,L1-icache-load-misses,2269109253,100.00,,
     2.386120184,343519,,LLC-load-misses,2269108110,100.00,,
     2.386120184,167172,,dTLB-load-misses,2269102841,100.00,,
     2.386120184,110437,,iTLB-load-misses,2269104607,100.00,,
     2.445477584,678473,,L1-icache-load-misses,3978181996,100.00,,
     2.445477584,410605,,LLC-load-misses,3978191114,100.00,,
     2.445477584,214397,,dTLB-load-misses,3978188844,100.00,,
     2.445477584,68973,,iTLB-load-misses,3978178616,100.00,,
     2.546222837,243542,,L1-icache-load-misses,2455040179,100.00,,
     2.546222837,259572,,LLC-load-misses,2455035459,100.00,,
     2.546222837,120331,,dTLB-load-misses,2455043374,100.00,,
     2.546222837,46077,,iTLB-load-misses,2455050823,100.00,,
     2.604987912,254779,,L1-icache-load-misses,2259917373,100.00,,
     2.604987912,213199,,LLC-load-misses,2259916059,100.00,,
     2.604987912,119679,,dTLB-load-misses,2259914098,100.00,,
     2.604987912,53145,,iTLB-load-misses,2259916052,100.00,,
     2.659592240,257853,,L1-icache-load-misses,2184698909,100.00,,
     2.659592240,214086,,LLC-load-misses,2184699029,100.00,,
     2.659592240,103470,,dTLB-load-misses,2184706093,100.00,,
     2.659592240,41278,,iTLB-load-misses,2184703290,100.00,,
     2.714231716,361979,,L1-icache-load-misses,5356289628,100.00,,
     2.714231716,417208,,LLC-load-misses,5356287701,100.00,,
     2.714231716,146858,,dTLB-load-misses,5356273876,100.00,,
     2.714231716,42672,,iTLB-load-misses,5356267203,100.00,,
     2.870281159,452848,,L1-icache-load-misses,4938079262,100.00,,
     2.870281159,483298,,LLC-load-misses,4938084682,100.00,,
     2.870281159,138025,,dTLB-load-misses,4938092965,100.00,,
     2.870281159,39666,,iTLB-load-misses,4938098890,100.00,,
     2.977373299,281135,,L1-icache-load-misses,2609662427,100.00,,
     2.977373299,302129,,LLC-load-misses,2609652000,100.00,,
     2.977373299,124758,,dTLB-load-misses,2609645508,100.00,,
     2.977373299,42785,,iTLB-load-misses,2609639345,100.00,,
     3.007797552,245065,,L1-icache-load-misses,997771630,100.00,,
     3.007797552,174858,,LLC-load-misses,997798859,100.00,,
     3.007797552,83892,,dTLB-load-misses,997820290,100.00,,
     3.007797552,33330,,iTLB-load-misses,997830004,100.00,,
