solo_time,time,duration_time,task-clock,context-switches,cpu-cycles,instructions,page-faults,branch-misses,L1-dcache-load-misses,LLC-load-misses,L1-icache-load-misses,dTLB-load-misses,iTLB-load-misses,benchmark,socket,core_list
852.925,1.733774551,54404667.0,2150.33,338.0,1423687110.0,2293235806.0,1023.0,10337894.0,2605988.0,230683.0,276079.0,135396.0,45115.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,1.786910484,53135933.0,2123.61,337.0,1392443198.0,2291224731.0,1024.0,10367376.0,2655256.0,374461.0,369192.0,185161.0,57174.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,1.839967927,53057443.0,2445.92,357.0,1438992475.0,2293088229.0,1022.0,10329895.0,2606050.0,251807.0,242825.0,168017.0,54307.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,1.907357139,67389212.0,3507.97,473.0,2390055894.0,2290687919.0,1022.0,10334924.0,2613860.0,220999.0,524541.0,197200.0,63830.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,1.991366329,84009190.0,2380.29,366.0,1543722722.0,2295211333.0,1023.0,10332918.0,2638446.0,218828.0,308999.0,132061.0,40650.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,2.0514418,60075471.0,2262.12,369.0,1553529736.0,2291348116.0,1023.0,10335309.0,2632481.0,218000.0,170913.0,115416.0,28565.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,2.105230576,53788776.0,2139.12,358.0,1411348267.0,2293437404.0,1023.0,10341307.0,2636499.0,215320.0,220427.0,118867.0,34042.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,2.158401718,53171142.0,2581.89,376.0,1470121891.0,2294292043.0,1028.0,10366087.0,2669832.0,224378.0,214523.0,126221.0,36115.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,2.23133538,72933662.0,3532.41,487.0,2424882934.0,2291437790.0,1023.0,10330154.0,2625533.0,218250.0,227472.0,146699.0,47940.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,2.315348417,84013037.0,2331.68,371.0,1609086792.0,2293292446.0,1024.0,10366280.0,2684710.0,222811.0,256383.0,131991.0,43695.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,2.370542675,55194258.0,2158.69,351.0,1441059726.0,2294657916.0,1022.0,10304274.0,2590400.0,221340.0,307526.0,138035.0,45201.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,2.423485356,52942681.0,2121.34,375.0,1390540405.0,2289820101.0,1023.0,10316800.0,2624456.0,273068.0,314086.0,145576.0,39069.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,2.476578782,53093426.0,2123.37,340.0,1390691548.0,2296761011.0,1022.0,10325205.0,2646498.0,219554.0,218256.0,131349.0,39732.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,2.529677286,53098504.0,2123.27,402.0,1395920037.0,2297076242.0,1025.0,10347290.0,2676545.0,219251.0,250991.0,132592.0,41273.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,2.582720251,53042965.0,2107.01,320.0,1400823940.0,2293097338.0,1022.0,10315541.0,2626195.0,217121.0,212283.0,127986.0,39710.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,2.63507936,52359109.0,2093.71,458.0,1438759410.0,2291594481.0,1022.0,10299905.0,2630981.0,222414.0,254618.0,129624.0,42504.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,2.687371015,52291655.0,2091.22,386.0,1375115102.0,2301825444.0,1398.0,10338859.0,2706419.0,217810.0,225280.0,131622.0,39953.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,2.739659622,52288607.0,2091.51,365.0,1372093881.0,2292449668.0,1033.0,10288406.0,2612560.0,217641.0,217702.0,130159.0,38854.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,2.791938494,52278872.0,2092.26,388.0,1372260950.0,2296859280.0,1255.0,10297352.0,2643831.0,217412.0,241280.0,130389.0,42924.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,2.844268068,52329574.0,2092.25,394.0,1377486486.0,2292329111.0,1027.0,10283719.0,2615959.0,219386.0,274942.0,136015.0,42165.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,2.896579879,52311811.0,2146.61,343.0,1377697285.0,2296150229.0,1026.0,10279187.0,2614539.0,354673.0,239830.0,185787.0,60317.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,2.951285475,54705596.0,2223.12,394.0,1440637834.0,2294385224.0,1063.0,10272030.0,2625907.0,216458.0,243645.0,130957.0,44134.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,3.00765384,56368365.0,2182.82,375.0,1468069946.0,2296212099.0,1026.0,10299089.0,2662892.0,219606.0,301807.0,135620.0,44867.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,3.060759571,53105731.0,2201.84,369.0,1404731776.0,2295345014.0,1071.0,10281201.0,2646429.0,216408.0,177327.0,122390.0,35452.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,3.117339352,56579781.0,2197.48,408.0,1475611571.0,2298032249.0,1049.0,10284454.0,2646227.0,218046.0,228812.0,129216.0,46594.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,3.17096422,53624868.0,2134.72,361.0,1406290873.0,2293496154.0,1022.0,10276824.0,2626619.0,265857.0,244536.0,224437.0,92083.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,3.224121357,53157137.0,2126.16,339.0,1390875816.0,2297690151.0,1022.0,10276594.0,2650504.0,230523.0,263603.0,166346.0,55234.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,3.277308318,53186961.0,2127.93,321.0,1393084289.0,2275891611.0,12624.0,10284667.0,2909903.0,217625.0,226361.0,132694.0,41307.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,3.330532837,53224519.0,2125.75,353.0,1396156633.0,2404773327.0,2604.0,10303704.0,2701374.0,220792.0,241322.0,129134.0,37329.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,3.383581075,53048238.0,2125.74,359.0,1391834918.0,2305437712.0,1024.0,10240599.0,2598646.0,219216.0,240684.0,129988.0,36532.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,3.436806105,53225030.0,2127.73,368.0,1396391462.0,2299413791.0,1024.0,10252092.0,2621822.0,218890.0,232720.0,128783.0,40053.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,3.489980024,53173919.0,2127.06,372.0,1395614424.0,2296129382.0,1065.0,10264534.0,2632436.0,218340.0,238194.0,128379.0,36351.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,3.543167998,53187974.0,2129.0,330.0,1393026420.0,2302996181.0,1077.0,10277127.0,2653085.0,218182.0,240292.0,128756.0,40652.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,3.596404173,53236175.0,2128.7,386.0,1398255664.0,2295904236.0,1066.0,10280174.0,2646341.0,217661.0,185571.0,123035.0,35733.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,3.649633485,53229312.0,2112.98,423.0,1415671266.0,2296587852.0,1024.0,10253937.0,2613606.0,219047.0,254113.0,131885.0,42283.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,3.702101286,52467801.0,2092.87,376.0,1376509435.0,2301029432.0,1096.0,10285133.0,2671191.0,217714.0,213430.0,125442.0,37671.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,3.754327167,52225881.0,2093.26,357.0,1372988972.0,2299677249.0,1029.0,10270869.0,2621254.0,218725.0,247397.0,131799.0,42594.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,3.806625301,52298134.0,2094.53,358.0,1372912236.0,2297869921.0,1063.0,10309985.0,2671481.0,218145.0,236606.0,130986.0,39578.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,3.859069506,52444205.0,2189.75,391.0,1421064188.0,2302878845.0,1027.0,10280409.0,2621669.0,227960.0,240080.0,128897.0,39783.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,3.915703549,56634043.0,2187.38,387.0,1476544042.0,2297452305.0,1064.0,10301804.0,2655534.0,219226.0,230304.0,127209.0,38757.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,3.9688366,53133051.0,2126.85,336.0,1391521175.0,2296390858.0,1024.0,10275006.0,2606527.0,218804.0,263468.0,131894.0,42070.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,4.02202873,53192130.0,2126.62,396.0,1397953741.0,2295927930.0,1024.0,10289149.0,2625595.0,220945.0,240553.0,128125.0,42628.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
