solo_time,time,duration_time,task-clock,context-switches,cpu-cycles,instructions,page-faults,branch-misses,L1-dcache-load-misses,LLC-load-misses,L1-icache-load-misses,dTLB-load-misses,iTLB-load-misses,benchmark,socket,core_list
14.831,2.502744342,136124243.0,2990.82,306.0,997663093.0,6241630545.0,15744.0,8868947.0,18163814.0,150937.0,744600.0,137730.0,165238.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
14.831,2.562930805,60186463.0,3564.01,324.0,1393064772.0,4605054190.0,2990.0,6542633.0,15947708.0,180285.0,491397.0,109093.0,193439.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
14.831,2.658651167,95720362.0,5636.64,525.0,3217140558.0,3036628807.0,2014.0,5896470.0,15004492.0,199452.0,302446.0,122942.0,118960.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
14.831,2.814610922,155959755.0,5657.78,617.0,3764860883.0,1479400197.0,180.0,2585193.0,9121838.0,40420.0,165683.0,52006.0,30294.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
14.831,2.946973889,132362967.0,2906.57,316.0,825933850.0,5346570980.0,522.0,8136809.0,15913630.0,824004.0,237223.0,84023.0,62020.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
14.831,3.006944756,59970867.0,3332.41,369.0,1490674524.0,5077334368.0,8955.0,7096098.0,14207953.0,130002.0,320272.0,55867.0,124506.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
14.831,3.090674121,83729365.0,4065.57,448.0,2308252142.0,5028994135.0,4453.0,8199672.0,21565153.0,229096.0,673905.0,160109.0,212493.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
14.831,3.200688398,110014277.0,5314.89,543.0,3144821128.0,587880813.0,1757.0,1352173.0,4130344.0,224911.0,332490.0,127441.0,146783.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
14.831,3.342596026,141907628.0,3119.91,424.0,2111971997.0,3755291882.0,0.0,6197504.0,15092173.0,29794.0,134924.0,30041.0,13777.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
14.831,3.403043795,60447769.0,2408.26,226.0,188128801.0,5704729972.0,0.0,8095773.0,15149200.0,830596.0,266676.0,87168.0,60018.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
14.831,3.462880856,59837061.0,2833.46,381.0,1478015730.0,4836971693.0,31.0,6897609.0,17190226.0,103118.0,317073.0,45781.0,156517.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
14.831,3.534626911,71746055.0,4403.47,463.0,2452273155.0,2824366530.0,6.0,5455345.0,13624631.0,172228.0,337384.0,76250.0,156233.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
14.831,3.654605967,119979056.0,4093.17,420.0,2775014162.0,1295051216.0,4.0,2215912.0,9287040.0,192233.0,285648.0,112905.0,104774.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
14.831,3.750650355,96044388.0,3114.82,459.0,2093731049.0,4847525015.0,5.0,7590450.0,14755834.0,102963.0,176012.0,45591.0,14062.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
14.831,3.822897403,72247048.0,2351.18,225.0,248511363.0,7234565933.0,0.0,10260430.0,22659576.0,759478.0,232077.0,80792.0,70732.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
14.831,3.882917985,60020582.0,3630.28,366.0,1365139049.0,3643898036.0,1.0,6607974.0,17763813.0,115906.0,311867.0,51915.0,129247.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
14.831,3.982620079,99702094.0,4936.91,583.0,2943406016.0,627903622.0,5.0,1081366.0,5678641.0,284764.0,411034.0,123400.0,227456.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
14.831,4.111400804,128780725.0,5209.14,566.0,3241966100.0,6099336188.0,6.0,9530879.0,19840170.0,97080.0,186923.0,64801.0,50907.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
14.831,4.246576616,135175812.0,3178.61,329.0,1462598029.0,7027383683.0,788.0,9913975.0,23066546.0,822730.0,204196.0,81904.0,60219.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
14.831,4.306997042,60420426.0,3634.89,349.0,1296244408.0,3237044097.0,5099.0,5435313.0,17442325.0,123685.0,348568.0,51367.0,158764.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
14.831,4.402649637,95652595.0,5983.28,483.0,3328677124.0,48047626.0,36.0,77954.0,633578.0,355187.0,575719.0,176790.0,257060.0,Quicksilver_custom1,0,"0,2,4,6,8,10,12,14,16,18"
