solo_time,time,duration_time,task-clock,context-switches,cpu-cycles,instructions,page-faults,branch-misses,L1-dcache-load-misses,LLC-load-misses,L1-icache-load-misses,dTLB-load-misses,iTLB-load-misses,benchmark,socket,core_list
1.61,0.050125884,50125884.0,2491.49,325.0,80408395.0,87246856.0,1210.0,449808.0,1276833.0,21438.0,331847.0,45754.0,15017.0,AMG,0,"0,2,4,6,8,10,12,14,16,18"
1.61,0.113578298,63452414.0,2200.88,393.0,123199227.0,110254913.0,2167.0,682090.0,1387064.0,52844.0,602123.0,80041.0,21158.0,AMG,0,"0,2,4,6,8,10,12,14,16,18"
1.61,0.167974217,54395919.0,2146.88,552.0,78064363.0,58311032.0,2082.0,303006.0,1361654.0,31238.0,806946.0,102609.0,43813.0,AMG,0,"0,2,4,6,8,10,12,14,16,18"
1.61,0.221701322,53727105.0,2145.63,788.0,14131211.0,7687810.0,0.0,74669.0,110667.0,56451.0,503630.0,65361.0,23452.0,AMG,0,"0,2,4,6,8,10,12,14,16,18"
1.61,0.275338644,53637322.0,2145.67,946.0,46167346.0,8662730.0,30.0,90946.0,148909.0,50457.0,812621.0,96382.0,38180.0,AMG,0,"0,2,4,6,8,10,12,14,16,18"
1.61,0.328976626,53637982.0,2143.69,856.0,22660439.0,8930112.0,1.0,93654.0,136020.0,9207.0,239089.0,22892.0,9207.0,AMG,0,"0,2,4,6,8,10,12,14,16,18"
1.61,0.382558603,53581977.0,2146.68,769.0,171527905.0,94046087.0,577.0,451331.0,1604308.0,24109.0,525730.0,73063.0,30057.0,AMG,0,"0,2,4,6,8,10,12,14,16,18"
1.61,0.418337605,35779002.0,1426.35,292.0,23291274.0,22220940.0,63.0,148151.0,389986.0,31485.0,400004.0,50784.0,18688.0,AMG,0,"0,2,4,6,8,10,12,14,16,18"
