solo_time,time,duration_time,task-clock,context-switches,cpu-cycles,instructions,page-faults,branch-misses,L1-dcache-load-misses,LLC-load-misses,L1-icache-load-misses,dTLB-load-misses,iTLB-load-misses,benchmark,socket,core_list
434.157,0.050086967,50086967.0,2235.55,449.0,976261601.0,982831904.0,6418.0,390855.0,844320.0,33321.0,419583.0,319710.0,101020.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,0.108745697,58658730.0,2372.98,349.0,1535463903.0,1442039571.0,24099.0,339304.0,2105755.0,74078.0,196715.0,511660.0,175067.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,0.168538772,59793075.0,2396.41,355.0,1563901774.0,1554752928.0,25107.0,351761.0,2199168.0,120356.0,237379.0,510899.0,203814.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,0.22850611,59967338.0,2407.92,439.0,1060355331.0,1068853483.0,26143.0,241635.0,2201687.0,68535.0,209694.0,136402.0,66191.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,0.288989247,60483137.0,2411.0,256.0,193723513.0,120471513.0,28148.0,137927.0,2358567.0,46886.0,105711.0,120059.0,59862.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,0.349072902,60083655.0,2402.07,255.0,212209862.0,116566767.0,27995.0,107426.0,2268272.0,48028.0,192520.0,131633.0,68065.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,0.409060845,59987943.0,2399.93,253.0,191952356.0,119069052.0,28272.0,127657.0,2310470.0,47445.0,110407.0,120932.0,60163.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,0.469086094,60025249.0,2400.38,211.0,188321988.0,116308064.0,28125.0,88902.0,2246120.0,46390.0,96802.0,119240.0,59876.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,0.52907241,59986316.0,2400.73,239.0,191710291.0,119095798.0,28192.0,129853.0,2313969.0,47296.0,166688.0,127378.0,65777.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,0.589114455,60042045.0,2399.72,244.0,189812352.0,116366486.0,28103.0,92177.0,2250101.0,46332.0,104540.0,120076.0,59739.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,0.649055291,59940836.0,2398.4,234.0,190822093.0,119592189.0,28222.0,133170.0,2320100.0,46101.0,172111.0,124860.0,66784.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,0.709073184,60017893.0,2401.2,195.0,186297246.0,123290933.0,28385.0,114801.0,2301772.0,113760.0,592350.0,172178.0,97910.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,0.769081073,60007889.0,2400.07,259.0,194208981.0,121791826.0,28342.0,149336.0,2360271.0,50897.0,462366.0,165509.0,75295.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,0.82907355,59992477.0,2399.74,182.0,185980342.0,117651733.0,28349.0,93377.0,2270040.0,41980.0,124310.0,107052.0,54932.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,0.889071953,59998403.0,2400.0,256.0,192184116.0,117839713.0,28381.0,93071.0,2267484.0,41974.0,174077.0,115081.0,60434.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,0.949105756,60033803.0,2400.69,226.0,196963904.0,121336827.0,28361.0,130953.0,2330748.0,46385.0,117538.0,109390.0,56222.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,1.009038942,59933186.0,2253.27,448.0,251162644.0,117587586.0,28366.0,88900.0,2253236.0,182293.0,171289.0,119340.0,62899.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,1.062479135,53440193.0,2138.38,253.0,172960160.0,120353194.0,28365.0,130572.0,2324584.0,46535.0,114977.0,117680.0,60866.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,1.115951482,53472347.0,2137.95,243.0,171391401.0,180982644.0,28900.0,264880.0,3062349.0,46712.0,176146.0,122891.0,66469.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,1.169371992,53420510.0,2187.17,216.0,174870141.0,151688590.0,27435.0,378244.0,2784017.0,44840.0,94234.0,112356.0,59808.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,1.225076231,55704239.0,2322.45,226.0,190424987.0,105587168.0,25178.0,116693.0,2031881.0,56102.0,201155.0,128168.0,69056.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
434.157,1.285068784,59992553.0,2400.0,213.0,187181563.0,107869223.0,25309.0,125942.0,2077290.0,158799.0,106847.0,108577.0,56704.0,simplemoc_custom2,0,"0,2,4,6,8,10,12,14,16,18"
